"","Event.Name","Start.Date.Time","End.Date.Time","Event.Type","Event.Borough","Event.Location"
"4857","Soccer -Regulation","03/10/2022 08:00:00 AM","03/10/2022 10:00:00 PM","Sport - Adult","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-72"
"4858","Football - Adults","03/10/2022 06:00:00 AM","03/10/2022 11:30:00 PM","Sport - Adult","Queens","Brookville Park: Football-01"
"4859","Brooklyn Kids Prep School Outdoor Learning","03/10/2022 03:00:00 PM","03/10/2022 09:00:00 PM","Special Event","Brooklyn","Marine Park: Lawn (Fillmore Avenue)"
"4860","Lawn Closure of Sol Lewitt Lawn","02/23/2022 12:01:00 AM","02/23/2022 12:00:00 PM","Special Event","Manhattan","Madison Square Park: Sol Lewitt / 25th St Lawn South"
"4861","Hockey","03/10/2022 03:00:00 PM","03/10/2022 06:00:00 PM","Sport - Adult","Manhattan","Carl Schurz Park: Hockey-01"
"4862","Football - Youth","03/10/2022 12:00:00 PM","03/10/2022 08:00:00 PM","Sport - Youth","Brooklyn","Kaiser Park: Football-01"
"4863","AfterCare Recess","03/10/2022 03:00:00 PM","03/10/2022 05:00:00 PM","Special Event","Staten Island","Naples Playground: Basketball-02 ,Naples Playground: Basketball-01 ,Naples Playground: Softball-01"
"4864","Covid 19 testing site","03/10/2022 12:00:00 AM","03/10/2022 07:00:00 PM","Special Event","Staten Island","Tappen Park: Tappen Park - Whole Park"
"4865","NYBD Club","02/27/2022 09:00:00 AM","02/27/2022 10:00:00 AM","Special Event","Brooklyn","Bath Playground (JHS 281): Bath Playground"
"4866","Picnic House","10/01/2022 12:00:00 PM","10/01/2022 06:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House South ,Prospect Park: Picnic House"
"4867","Soccer - Non Regulation","02/24/2022 01:00:00 PM","02/24/2022 04:00:00 PM","Sport - Youth","Manhattan","Peter's Field: Soccer-01"
"4868","Soccer - Non Regulation","03/10/2022 05:00:00 PM","03/10/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70"
"4869","Soccer -Regulation","03/10/2022 07:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: E"
"4870","Miscellaneous","03/10/2022 10:00:00 AM","03/10/2022 03:00:00 PM","Sport - Youth","Manhattan","Vesuvio Playground: Handball-03"
"4871","Baseball - Adults","03/10/2022 09:00:00 AM","03/10/2022 03:00:00 PM","Sport - Adult","Manhattan","De Witt Clinton Park: Baseball-03"
"4872","Soccer - Non Regulation","03/05/2022 04:00:00 PM","03/05/2022 06:30:00 PM","Sport - Youth","Brooklyn","Hamilton Metz Field: Soccer-01"
"4873","Miscellaneous","05/19/2022 10:00:00 AM","05/19/2022 02:00:00 PM","Special Event","Brooklyn","Dyker Beach Park: Dyker 14th Ave-Baseball-05 ,Dyker Beach Park: Dyker 14th Ave-Softball-06"
"4874","Soccer -Regulation","03/10/2022 08:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Staten Island","Freshkills Park: Owl Hollow-Soccer-4"
"4875","Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022","03/10/2022 12:00:00 AM","03/10/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Frisbee Hill"
"4876","Great Hill Winter Closure 11-1-2021 - 5-1-2022","03/10/2022 12:00:00 AM","03/10/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Great Hill Oval"
"4877","Soccer - Non Regulation","03/09/2022 06:00:00 PM","03/09/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"4878","Dairy Lawn Winter Closure Nov. 29, 2021 - April 2, 2022","03/10/2022 12:00:00 AM","03/10/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Dairy Lawn"
"4879","Soccer - Non Regulation","03/10/2022 05:30:00 PM","03/10/2022 08:30:00 PM","Sport - Youth","Queens","Flushing Meadows Corona Park: Soccer-08 ,Flushing Meadows Corona Park: Soccer-09"
"4880","Soccer - Non Regulation","03/10/2022 03:00:00 PM","03/10/2022 04:30:00 PM","Sport - Youth","Manhattan","Sara D. Roosevelt Park: Lion's Gate-Soccer-03"
"4881","Track and Field","03/10/2022 08:30:00 AM","03/10/2022 03:00:00 PM","Sport - Youth","Manhattan","Thomas Jefferson Park: Track-01"
"4882","Soccer -Regulation","03/10/2022 04:00:00 PM","03/10/2022 08:00:00 PM","Sport - Youth","Manhattan","De Witt Clinton Park: Soccer-01 ,Harlem River Park: Soccer-01 ,James J Walker Park: Soccer-01 ,Riverside Park: 101st St-Soccer-04 C"
"4883","Winter Tree and Shrub ID at Ecology Park","03/19/2022 10:00:00 AM","03/19/2022 12:00:00 PM","Special Event","Brooklyn","McGuire Fields: McGuire Fields"
"4884","Mobile COVID-19 Test Site","03/10/2022 10:00:00 AM","03/10/2022 07:00:00 PM","Special Event","Staten Island","Conference House Park: Beach Page Ave Conference House Park"
"4885","St. Anthony Market","03/10/2022 09:00:00 AM","03/10/2022 06:30:00 PM","Sidewalk Sale","Manhattan","WEST HOUSTON STREET between SULLIVAN STREET and MACDOUGAL STREET"
"4886","Outside learning","03/10/2022 08:00:00 AM","03/10/2022 03:00:00 PM","Special Event","Bronx","Hunts Point Riverside Park: Hunts Point Riverside Park"
"4887","Soccer - Non Regulation","03/10/2022 08:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Staten Island","Freshkills Park: Owl Hollow-Soccer-2"
"4888","Rugby","03/10/2022 04:00:00 PM","03/10/2022 06:00:00 PM","Sport - Youth","Bronx","Macombs Dam Park: Soccer-01"
"4889","Outdoor Learning-PS 43- DOE","03/10/2022 08:00:00 AM","03/10/2022 03:00:00 PM","Special Event","Bronx","Ranaqua Park: Ranaqua Park"
"4890","Mobile COVID-19 Test Site","02/18/2022 08:00:00 AM","02/18/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4891","Soccer - Non Regulation","03/10/2022 03:00:00 PM","03/10/2022 06:00:00 PM","Sport - Youth","Manhattan","Frederick Douglass Playground: Soccer-01"
"4892","Outdoor Learning-PS 152-DOE","03/10/2022 08:00:00 AM","03/10/2022 03:00:00 PM","Special Event","Bronx","Colgate Close: Colgate Close"
"4893","Celebration","10/14/2022 02:00:00 PM","10/14/2022 04:00:00 PM","Special Event","Manhattan","Central Park: Cop Cot"
"4894","Soccer - Non Regulation","03/09/2022 06:00:00 PM","03/09/2022 08:00:00 PM","Sport - Youth","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"4895","Mobile COVID-19 Test Site","03/10/2022 08:00:00 AM","03/10/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4896","Miscellaneous","03/10/2022 02:30:00 PM","03/10/2022 05:30:00 PM","Sport - Youth","Brooklyn","Ten Eyck Playground (PS 196): Multi Purpose Play Area-01 ,Ten Eyck Playground (PS 196): Basketball-01"
"4897","Mobile COVID-19 Test Site","03/05/2022 08:00:00 AM","03/05/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4898","Outdoor Learning Application-PS 132-DOE","03/10/2022 08:30:00 AM","03/10/2022 02:00:00 PM","Special Event","Brooklyn","Cooper Park: Center Oval Lawn"
"4899","Celebration","02/17/2022 11:00:00 AM","02/17/2022 12:30:00 PM","Special Event","Manhattan","Bowling Green: Charging Bull Triangle"
"4900","RRT - Covid 19 Testing and Vaccine for the Public","02/14/2022 07:00:00 AM","02/18/2022 07:00:00 PM","Street Event","Brooklyn","UTICA AVENUE between LINCOLN PLACE and ST JOHNS PLACE"
"4901","Soccer - Non Regulation","03/10/2022 03:00:00 PM","03/10/2022 05:30:00 PM","Sport - Youth","Bronx","St. James Park: Soccer-01"
"4902","Parks Winter Fest","02/26/2022 12:00:00 PM","02/26/2022 03:00:00 PM","Special Event","Staten Island","Grandview Playground (The Big Park): The Lawn"
"4903","RRT - Covid 19 Testing and Vaccine for the Public","02/17/2022 07:00:00 AM","02/25/2022 07:00:00 PM","Street Event","Brooklyn","CHURCH AVENUE between NOSTRAND AVENUE and LLOYD STREET"
"4904","Rugby","03/10/2022 10:30:00 AM","03/10/2022 11:30:00 AM","Sport - Youth","Manhattan","Thomas Jefferson Park: Soccer-01"
"4905","Soccer - Non Regulation","03/10/2022 05:00:00 PM","03/10/2022 07:00:00 PM","Sport - Youth","Queens","Frank Principe Park / Maurice Park: Soccer-03"
"4906","Outdoor Learning - LLS","03/10/2022 08:30:00 AM","03/10/2022 02:30:00 PM","Special Event","Brooklyn","Fort Greene Park: Mrytle and Washington Park Entrance"
"4907","Basketball","03/10/2022 09:00:00 AM","03/10/2022 05:00:00 PM","Sport - Youth","Brooklyn","JHS 51 JOP: Basketball-01 ,JHS 51 JOP: Basketball-02 ,JHS 51 JOP: Basketball-03"
"4908","Soccer -Regulation","03/10/2022 10:00:00 AM","03/10/2022 06:30:00 PM","Sport - Youth","Manhattan","Riverside Park: 107th/108th St-Soccer-01 E"
"4909","Soccer - Non Regulation","03/10/2022 08:30:00 AM","03/10/2022 03:30:00 PM","Sport - Youth","Manhattan","Chelsea Park: Soccer-01"
"4910","Frisbee","03/09/2022 06:00:00 PM","03/09/2022 10:00:00 PM","Sport - Adult","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"4911","Diana Ross Lawn Winter Closure Nov. 29, 2021 - April 2, 2022","02/23/2022 12:00:00 AM","02/23/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Diana Ross Playground Lawn"
"4912","Richmond County St. Patrick's Day Parade","03/06/2022 12:00:00 PM","03/06/2022 03:30:00 PM","Parade","Staten Island","FOREST AVENUE between HART BOULEVARD and JEWETT AVENUE,  FOREST AVENUE between JEWETT AVENUE and ORDELL AVENUE,  HART BOULEVARD between FOREST AVENUE and REVERE STREET"
"4913","Soccer -Regulation","03/10/2022 05:00:00 PM","03/10/2022 09:00:00 PM","Sport - Youth","Bronx","Soundview Park: Soccer-01"
"4914","OUTDOOR LEARNING--ps186q-doe","03/10/2022 08:00:00 AM","03/10/2022 11:00:00 PM","Special Event","Queens","Castlewood Playground: Castlewood Playground"
"4915","Soccer -Regulation","03/10/2022 08:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Brooklyn","Calvert Vaux Park: Soccer-01"
"4916","Soccer -Regulation","03/10/2022 09:00:00 AM","03/10/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-83"
"4917","Soccer - Non Regulation","03/10/2022 05:00:00 PM","03/10/2022 09:00:00 PM","Sport - Youth","Queens","College Point Fields: Soccer-01"
"4918","Hudson Commons Production Parking","02/11/2022 12:00:00 PM","02/15/2022 10:00:00 PM","Production Event","Manhattan","9 AVENUE between WEST   35 STREET and WEST   34 STREET"
"4919","Soccer -Regulation","03/10/2022 09:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Bronx","Macombs Dam Park: Soccer-01"
"4920","Baseball - Adults","03/10/2022 02:30:00 PM","03/10/2022 06:00:00 PM","Sport - Adult","Queens","Juniper Valley Park: Baseball-01"
"4921","Soccer - Non Regulation","02/20/2022 10:00:00 AM","02/20/2022 02:00:00 PM","Sport - Youth","Brooklyn","Newtown Barge Playground: Soccer-01"
"4922","Columbia Greenmarket Thursday and Sunday","03/10/2022 08:00:00 AM","03/10/2022 05:00:00 PM","Farmers Market","Manhattan","BROADWAY between WEST  113 STREET and WEST  116 STREET"
"4923","Soccer - Non Regulation","03/09/2022 06:00:00 PM","03/09/2022 08:00:00 PM","Sport - Youth","Queens","St. Michael's Playground: Soccer-01"
"4924","Soccer - Non Regulation","03/10/2022 03:00:00 PM","03/10/2022 06:30:00 PM","Sport - Youth","Manhattan","Chelsea Park: Soccer-01"
"4925","Radio Control Airplanes SUAV Model Aviation","03/10/2022 08:00:00 AM","03/10/2022 05:00:00 PM","Special Event","Bronx","Ferry Point Park: Ferry Point Park"
"4926","Soccer - Non Regulation","03/10/2022 09:00:00 AM","03/10/2022 10:00:00 PM","Sport - Adult","Manhattan","Frederick Douglass Playground: Soccer-01 ,James J Walker Park: Soccer-01 ,Riverside Park: 101st St-Soccer-04 C ,Booker T. Washington Playground: Soccer-01"
"4927","Soccer - Non Regulation","03/09/2022 06:00:00 PM","03/09/2022 08:00:00 PM","Sport - Youth","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"4928","Lawn Closure of Sol Lewitt Lawn","03/10/2022 12:01:00 AM","03/10/2022 12:00:00 PM","Special Event","Manhattan","Madison Square Park: Sol Lewitt / 25th St Lawn South"
"4929","Covid -19 testing for the public","03/10/2022 07:00:00 AM","03/10/2022 07:00:00 PM","Special Event","Staten Island","Naples Playground: Basketball-01"
"4930","Soccer - Non Regulation","03/10/2022 08:00:00 AM","03/10/2022 08:00:00 PM","Sport - Youth","Manhattan","Frederick Douglass Playground: Soccer-01"
"4931","Jennifer's Playground Afterschool","03/10/2022 03:00:00 PM","03/10/2022 06:00:00 PM","Special Event","Staten Island","Jennifer's Playground: Jennifer's Playground - Whole Park"
"4932","Soccer - Non Regulation","03/10/2022 09:00:00 AM","03/10/2022 11:00:00 PM","Sport - Adult","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Sunken Garden Fields-Soccer-91"
"4933","Soccer - Non Regulation","03/09/2022 07:00:00 PM","03/09/2022 09:00:00 PM","Sport - Adult","Queens","Astoria Park: Soccer-01"
"4934","Soccer - Non Regulation","03/09/2022 08:00:00 PM","03/09/2022 10:00:00 PM","Sport - Adult","Brooklyn","McCarren Park: Soccer-01"
"4935","Mobile COVID-19 Test Site","03/07/2022 08:00:00 AM","03/07/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4936","Softball - Adults","03/10/2022 10:00:00 AM","03/10/2022 05:30:00 PM","Sport - Youth","Queens","Queensbridge Park: Softball-02"
"4937","Softball - Adults","03/10/2022 09:00:00 AM","03/10/2022 06:00:00 PM","Sport - Adult","Brooklyn","Van Voorhees Playground: Softball-01"
"4938","Soccer -Regulation","03/09/2022 06:00:00 PM","03/09/2022 08:00:00 PM","Sport - Adult","Brooklyn","McCarren Park: Soccer-01"
"4939","Soccer -Regulation","03/10/2022 09:30:00 AM","03/10/2022 09:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-70"
"4940","Soccer - Non Regulation","03/10/2022 08:00:00 AM","03/10/2022 09:00:00 AM","Sport - Adult","Manhattan","Frederick Douglass Playground: Soccer-01"
"4941","Baseball - 12 and Under (Little League)","03/10/2022 03:00:00 PM","03/10/2022 05:30:00 PM","Sport - Youth","Manhattan","Riverside Park: 103rd St-Softball-04 ,Riverside Park: 103rd St-Softball-05 ,East River Park: Softball-05"
"4942","Miscellaneous","05/25/2022 10:00:00 AM","05/25/2022 01:00:00 PM","Special Event","Brooklyn","Friends Field: Softball-01 ,Friends Field: Softball-02 ,Friends Field: Picnic Area"
"4943","Soccer - Non Regulation","03/10/2022 08:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Staten Island","Freshkills Park: Owl Hollow-Soccer-1"
"4944","Soccer -Regulation","03/10/2022 08:30:00 AM","03/10/2022 04:00:00 PM","Sport - Youth","Manhattan","Inwood Hill Park: Gaelic-Soccer-01"
"4945","Lacrosse","03/10/2022 04:30:00 PM","03/10/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-72"
"4946","Football - Adults","03/09/2022 08:00:00 PM","03/09/2022 11:00:00 PM","Sport - Adult","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"4947","Softball (Little league)","03/10/2022 03:00:00 PM","03/10/2022 05:00:00 PM","Sport - Youth","Bronx","Patterson Playground: Softball-01"
"4948","Baseball - 12 and Under (Little League)","03/10/2022 08:00:00 AM","03/10/2022 08:00:00 PM","Sport - Youth","Brooklyn","Monsignor Crawford Field: Softball-01 ,Monsignor Crawford Field: Softball-02"
"4949","OUTDOOR LEARNING TEST APPLICATION","03/10/2022 09:55:00 AM","03/10/2022 02:00:00 PM","Special Event","Queens","Playground Ninety: Playground Ninety - Lawn"
"4950","Miscellaneous","03/10/2022 08:00:00 AM","03/10/2022 06:00:00 PM","Sport - Youth","Staten Island","Markham Playground: Multi Purpose Play Area-01 ,Markham Playground: Basketball-01 ,Markham Playground: Basketball-02"
"4951","Celebration","06/11/2022 01:00:00 PM","06/11/2022 07:00:00 PM","Special Event","Brooklyn","Marine Park: Lawn Area (Avenue S)"
"4952","Mobile COVID-19 Test Site","02/25/2022 08:00:00 AM","02/25/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4953","Mobile COVID-19 Test Site","02/17/2022 08:00:00 AM","02/17/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4954","Baseball - 13 and Older (Little League)","03/10/2022 04:00:00 PM","03/10/2022 06:00:00 PM","Sport - Youth","Manhattan","Harlem River Park: Baseball-01"
"4955","Miscellaneous","07/20/2022 10:00:00 AM","07/20/2022 03:00:00 PM","Special Event","Bronx","Pelham Bay Park and Orchard Beach: Orchard Beach - Cement/Rink Area"
"4956","Soccer -Regulation","03/10/2022 08:00:00 AM","03/10/2022 10:00:00 PM","Sport - Youth","Staten Island","Freshkills Park: Owl Hollow-Soccer-3"
"4957","Football - Youth","03/10/2022 09:00:00 AM","03/10/2022 09:00:00 PM","Sport - Youth","Brooklyn","St. John's Park: Buddy Keaton-Soccer-01"
"4958","Soccer -Regulation","03/10/2022 08:00:00 AM","03/10/2022 08:00:00 PM","Sport - Youth","Queens","St. Michael's Playground: Soccer-01"
"4959","Mobile COVID-19 Test Site","02/27/2022 08:00:00 AM","02/27/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
"4960","Soccer - Non Regulation","03/09/2022 07:00:00 PM","03/09/2022 10:00:00 PM","Sport - Adult","Manhattan","De Witt Clinton Park: Soccer-01"
"4961","Meet the Native Plants Demonstration Gardens","03/10/2022 12:00:00 AM","03/10/2022 11:00:00 PM","Special Event","Manhattan","Madison Square Park: Southern Fountain Circle Plaza"
"4962","Lawn Closure of Oval lawn","03/10/2022 12:00:00 AM","03/10/2022 11:00:00 PM","Special Event","Manhattan","Madison Square Park: Oval Lawn"
"4963","Softball - Adults","03/10/2022 03:00:00 PM","03/10/2022 06:00:00 PM","Sport - Youth","Queens","Queensbridge Park: Softball-03"
"4964","Soccer - Non Regulation","03/10/2022 12:30:00 PM","03/10/2022 04:00:00 PM","Sport - Youth","Manhattan","Thomas Jefferson Park: Soccer-01"
"4965","Party","05/01/2022 12:00:00 PM","05/01/2022 03:00:00 PM","Special Event","Manhattan","Central Park: East 72nd Street Playground Lawns"
"4966","Mobile COVID-19 Test Site","02/21/2022 08:00:00 AM","02/21/2022 07:00:00 PM","Special Event","Staten Island","Great Kills Park: Cedar Grove Beach"
